rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
5213,14,00:59:48,107649,10,6,16,push/rush,0,0,2,8,0.306097561,-0.90234375,,,8,250.2,648.85,8,219.9,241.69,0,0,5212,80
5213,15,00:20:24,36721,15,9,24,drop,0,0,2,2,-1.275609756,0.2153125,,,8,225.9,219.51,8,206.4,664.74,0,0,5212,80
5213,16,00:16:53,30396,5,8,16,net shot,0,0,2,7,0.175609756,-0.210989583,,,8,207.1,602.86,8,184.3,302.51,0,0,5212,80
5213,17,00:19:30,35107,15,8,24,drop,0,0,2,1,1.234146341,0.62953125,,,8,246.2,208.29,8,197.6,690.78,0,0,5212,80
5213,18,00:14:05,25366,7,3,16,lob,0,0,1,6,-1.081707317,1.309739583,,,8,129.7,359.2,8,183.3,633.79,0,0,5212,80
5213,19,00:29:06,52408,19,18,24,defensive shot,0,1,2,7,-0.65,0.543020833,,,8,175.8,321,8,114.8,736.54,0,0,5212,80
5213,20,00:30:42,55266,3,2,16,defensive shot,0,1,1,3,-0.97804878,-1.435625,,,8,157,671.95,8,132.6,249.59,0,0,5212,80
5213,21,00:23:53,43002,17,11,24,defensive shot,0,0,2,7,-0.151219512,0.559895833,,,8,225.5,256.93,5,280.7,736.32,0,0,5212,80
5213,22,01:07:53,122195,15,9,16,drop,0,0,2,7,-0.703658537,0.365833333,,,5,103.1,224.66,8,149.9,705.07,0,0,5212,80
5213,23,00:40:07,72215,13,9,24,push/rush,0,0,1,8,0.803658537,-0.893177083,,,8,181.5,615.06,8,123.9,301.7,0,0,5212,80
5213,24,00:17:50,32107,6,9,16,defensive shot,0,1,2,7,-0.112195122,-0.418125,,,8,175.9,688.47,8,137.9,248.49,0,0,5212,80
5213,25,00:07:03,12701,2,0,24,net shot,0,1,2,2,-1.008536585,0.567135417,,,8,125.9,339.43,8,156.9,635.27,0,0,5212,80
5213,26,00:08:55,16076,0,2,16,long service,0,0,1,9,-0.826829268,1.721927083,,,8,183.3,324.48,8,135.3,702.84,0,0,5212,80
5213,27,00:46:07,83038,14,3,24,clear,0,0,1,9,-0.573170732,-1.382447917,,,8,167.6,717.74,8,141.9,333.62,0,0,5212,80
5213,28,00:40:52,73587,12,3,16,defensive shot,0,1,1,7,0.52195122,-0.33625,,,8,215.6,708.53,8,170,275.72,0,0,5212,80
5213,29,00:31:10,56104,20,19,24,drop,0,0,2,2,-1.054878049,0.515885417,,,8,224,272.55,8,226.9,701.56,0,0,5212,80
5213,30,00:41:05,73971,5,4,16,lob,0,0,1,4,-0.774390244,1.74734375,,,8,149.5,587.61,8,158.3,785.22,0,0,5212,80
5213,31,00:23:52,42967,17,11,24,clear,0,0,1,5,1.087804878,1.009427083,,,8,207.7,254.53,8,178.3,708.33,0,0,5212,80
5213,32,00:31:13,56205,2,5,16,drop,0,0,2,2,0.975609756,-0.428333333,,,8,220.7,702.4,8,193.7,302.61,0,0,5212,80
5213,33,00:42:17,76113,17,9,24,drive,0,0,1,8,0.65,-0.818177083,,,8,120.6,660.15,8,109.4,325.37,0,0,5212,80
5213,34,00:46:50,84301,2,0,16,clear,1,0,1,5,0.997560976,1.31765625,,,8,210.9,264.12,8,212.4,630.72,0,0,5212,80
5213,35,00:39:50,71729,9,0,24,drive,0,1,1,8,0.607317073,-0.840989583,,,8,196.8,648.18,8,242.8,305.3,0,0,5212,80
5213,36,00:55:52,100561,11,4,16,short service,0,1,2,7,0.406097561,0.543177083,,,8,166.1,323.79,8,209,686.46,0,0,5212,80
5213,37,00:09:01,16248,4,2,24,net shot,0,1,2,7,0.179268293,0.321927083,,,8,123.5,330.17,8,154.5,652.17,0,0,5212,80
5213,38,00:42:45,76972,16,8,16,clear,0,0,1,3,-0.942682927,-1.471510417,,,8,113.3,723.93,8,144,242.92,0,0,5212,80
5213,39,00:24:37,44339,17,12,24,smash,1,0,2,6,-1.148780488,0.985104167,,,8,112.4,215.55,8,162.1,675.05,0,0,5212,80
5213,40,00:48:58,88147,20,13,16,defensive shot,0,0,1,5,-1.329268293,-1.326875,,,8,166.9,628.15,8,156.6,219.88,0,0,5212,80
5213,41,00:51:10,92127,21,6,24,short service,0,1,2,7,-0.219512195,-0.38984375,,,8,180.2,646.67,8,130.8,296.7,0,0,5212,80
5213,42,01:00:26,108802,11,6,16,defensive shot,0,1,1,5,-1.102439024,-1.23265625,,,8,161.9,648.23,8,140.7,226.8,0,0,5212,80
5213,43,00:22:46,41008,18,15,24,defensive shot,0,0,2,1,1.343902439,0.551041667,,,8,214.3,277.95,8,239.7,743.34,0,0,5212,80
5213,44,00:14:02,25266,9,11,16,defensive shot,0,0,2,7,-0.158536585,0.46875,,,8,114.5,250.33,8,125.7,737.14,0,0,5212,80
5213,45,00:40:08,72250,13,9,24,net shot,0,1,2,10,1.65,-0.4690625,out,24,8,235.5,609.56,8,184.8,280.17,0,0,5212,80
5213,46,00:08:54,16029,3,6,16,smash,0,0,2,8,-0.384146341,0.907552083,,,8,132.2,220.93,8,131.3,614.58,0,0,5212,80
5213,47,00:18:03,32492,14,11,24,net shot,0,1,2,7,0.257317073,0.546979167,,,8,141.3,350.96,8,147.7,659.02,0,0,5212,80
5213,48,00:14:51,26746,8,4,16,smash,1,0,2,5,1.203658537,0.93359375,,,8,223.1,227.69,8,209.7,691.62,0,0,5212,80
5213,49,00:23:52,42967,17,11,24,clear,0,0,1,5,1.087804878,1.009427083,,,8,207.7,254.53,8,178.3,708.33,0,0,5212,80
5213,50,00:14:08,25463,3,5,16,net shot,0,0,2,7,0.382926829,-0.193333333,,,8,204.1,610.01,8,193.2,341.61,0,0,5212,80
5213,51,00:23:53,43016,19,15,24,net shot,0,1,2,7,-0.08902439,0.391822917,,,8,156.2,337.42,8,162.2,670,0,0,5212,80
5213,52,00:58:12,104770,19,13,16,defensive shot,0,1,2,1,0.785365854,1.272552083,,,8,180.4,572.92,8,218.1,792.52,0,0,5212,80
5213,53,00:23:53,43002,17,11,24,defensive shot,0,0,2,7,-0.151219512,0.559895833,,,8,225.5,256.93,5,280.7,736.32,0,0,5212,80
5213,54,01:07:46,122001,15,9,16,lob,0,0,1,6,-0.881707317,1.37078125,,,5,87.9,361.05,8,220.2,694.82,0,0,5212,80
5213,55,00:14:25,25972,12,6,24,short service,0,1,2,7,-0.192682927,0.50328125,,,8,183.7,344.55,8,130.3,676.41,0,0,5212,80
5213,56,00:22:06,39806,10,11,16,lob,0,1,1,9,-0.835365854,-1.405208333,,,8,196.8,651.24,8,198.7,312.18,0,0,5212,80
5213,57,00:40:08,72250,13,9,24,net shot,0,1,2,10,1.65,-0.4690625,out,24,8,235.5,609.56,8,184.8,280.17,0,0,5212,80
5213,58,01:07:41,121858,15,9,16,defensive shot,0,1,1,5,1.06097561,1.297760417,,,8,236.5,305.74,8,194.9,732.16,0,0,5212,80
5213,59,00:34:12,61567,22,20,24,smash,1,0,2,6,-1.201219512,1.180520833,,,8,137.4,242.22,8,184.7,658.35,0,0,5212,80
5213,60,00:20:08,36241,9,11,16,net shot,0,1,2,1,-1.164634146,-0.302395833,,,8,108.9,633.51,8,188.7,277.36,0,0,5212,80
5213,61,00:06:56,12483,2,0,24,short service,0,1,2,7,-0.437804878,0.626614583,,,8,185.1,339.99,8,127.4,682.98,0,0,5212,80
5213,62,00:36:42,66068,1,2,16,net shot,0,0,2,2,-0.869512195,0.377708333,,,8,131.3,296.04,8,155.7,727.15,0,0,5212,80
5213,63,00:18:53,33993,15,12,24,short service,0,1,2,7,-0.023170732,0.469947917,,,8,184.4,337.68,8,124.1,688.17,0,0,5212,80
5213,64,00:34:57,62933,4,7,16,long service,0,0,1,5,1.041463415,1.48546875,,,8,158.9,296.86,8,231.3,677.09,0,0,5212,80
5213,65,00:21:11,38152,15,10,24,smash,1,0,2,8,0.904878049,1.095677083,,,8,139.6,204.19,8,200,676.27,0,0,5212,80
5213,66,00:39:45,71553,3,4,16,long service,0,0,1,9,0.68902439,1.62921875,,,8,158.9,298.34,8,229.7,688.98,0,0,5212,80
5213,67,00:31:20,56406,3,4,24,net shot,0,1,2,7,-0.123170732,-0.364322917,,,8,173.1,604.5,8,168.8,233.69,0,0,5212,80
5213,68,00:55:09,99285,9,1,16,clear,1,0,2,10,1.073170732,1.820677083,out,15,8,235.7,241.36,8,199.5,709.24,0,0,5212,80
5213,69,00:31:24,56536,20,19,24,lob,0,1,1,6,-1.12195122,1.28640625,,,8,172,313.65,9,148,765.65,0,0,5212,80
5213,70,00:51:33,92810,4,1,16,clear,0,0,1,6,1.22804878,-1.34671875,,,9,213.1,768.67,8,186.8,313.89,0,0,5212,80
5213,71,00:30:23,54694,2,4,24,smash,1,0,2,8,-0.698780488,-1.015625,,,8,191.8,695.2,8,164.1,287.41,0,0,5212,80
5213,72,00:36:39,65994,6,13,16,short service,0,1,2,7,0.43902439,-0.331354167,,,8,166.1,662.19,8,228.5,300.24,0,0,5212,80
5213,73,00:06:22,11486,1,0,24,smash,0,0,2,8,0.304878049,0.833229167,,,8,136.5,214.56,8,164.4,631.02,0,0,5212,80
5213,74,01:12:14,130031,18,12,16,lob,0,1,1,6,-1.034146341,1.316041667,,,8,194.4,318.71,8,210.5,755.69,0,0,5212,80
5213,75,00:34:21,61838,7,6,24,short service,0,1,2,7,-0.495121951,-0.387864583,,,8,181.4,625.36,8,123,296.84,0,0,5212,80
5213,76,00:41:53,75393,9,14,16,lob,0,0,2,10,2.063414634,1.556145833,out,14,8,121.4,362.93,8,123.8,647.01,0,0,5212,80
5213,77,00:50:51,91545,20,6,24,net shot,0,0,2,7,0.908536585,-0.3603125,,,8,128.8,635.33,8,120.7,326.59,0,0,5212,80
5213,78,00:28:37,51536,1,1,16,defensive shot,0,1,2,1,-1.130487805,-0.352864583,,,8,188.9,663.96,9,137.8,203.77,0,0,5212,80
5213,79,00:15:41,28234,13,8,24,smash,0,0,2,6,-0.967073171,0.8959375,,,9,144.2,186.93,8,172.1,652.32,0,0,5212,80
5213,80,00:55:15,99477,10,4,16,smash,1,0,2,5,1.340243902,1.13125,opponent's ball landed,24,8,167.7,295.66,8,180.6,717.06,0,0,5212,80
5214,1,00:10:45,19361,5,1,24,net shot,0,1,2,2,-0.965853659,0.377239583,,,5,87.6,322.12,8,191.1,725.15,0,0,5213,11
5214,2,00:06:38,11969,1,0,17,short service,0,1,2,7,0.292682927,0.423541667,,,8,172,336,8,217.3,685.23,0,0,5213,11
5214,3,00:20:05,36161,16,13,24,smash,0,0,2,8,0.92195122,1.143958333,,,8,133.8,225.35,8,167.3,648.1,0,0,5213,11
5214,4,00:27:28,49445,1,0,17,lob,0,1,1,3,-0.985365854,-1.506041667,,,8,223,631.62,8,169.6,243.25,0,0,5213,11
5214,5,00:40:08,72250,13,9,24,net shot,0,1,2,10,1.65,-0.4690625,out,24,8,235.5,609.56,8,184.8,280.17,0,0,5213,11
5214,6,00:20:45,37365,16,10,17,net shot,0,0,2,7,0.045121951,0.306927083,,,8,227.2,334.19,8,210.5,722.74,0,0,5213,11
5214,7,00:09:01,16248,4,2,24,net shot,0,1,2,7,0.179268293,0.321927083,,,8,123.5,330.17,8,154.5,652.17,0,0,5213,11
5214,8,00:44:48,80654,14,4,17,smash,1,0,2,6,0.982926829,-0.974010417,,,8,212.5,732.95,8,156.4,314.07,0,0,5213,11
5214,9,00:21:11,38152,15,10,24,smash,1,0,2,8,0.904878049,1.095677083,,,8,139.6,204.19,8,200,676.27,0,0,5213,11
5214,10,00:25:41,46254,20,12,17,drop,0,0,2,1,1.17195122,0.333854167,,,8,124.5,225.16,8,163,602.67,0,0,5213,11
5214,11,00:38:52,69976,12,7,24,smash,0,0,2,5,-0.998780488,-1.09640625,opponent's ball landed,24,8,244.8,725.55,8,181.9,287.58,0,0,5213,11
5215,1,00:22:48,41063,18,15,24,lob,0,0,1,9,-0.58902439,1.54171875,,,2,263.9,408.44,8,204.8,632.81,0,0,5214,14
5215,2,00:21:36,38899,18,13,18,smash,1,0,2,5,-1.248780488,-0.96046875,,,8,134.9,726.4,8,162.6,297.36,0,0,5214,14
5215,3,00:07:34,13628,3,0,24,short service,0,1,2,7,0.429268293,0.488697917,,,8,169.3,337.54,8,227.5,670.56,0,0,5214,14
5215,4,00:30:03,54115,3,1,18,drop,0,0,2,7,-0.741463415,0.460625,,,8,114.2,215.7,8,147.5,674.77,0,0,5214,14
5215,5,00:44:02,79261,12,1,24,push/rush,0,1,1,9,-0.78902439,-1.46859375,,,8,130.7,607.42,8,167.2,345.35,0,0,5214,14
5215,6,00:16:40,30013,14,7,18,defensive shot,0,1,2,1,-0.997560976,-0.24,,,8,196.3,668.39,8,235.4,207.66,0,0,5214,14
5215,7,00:09:03,16303,4,2,24,smash,0,0,2,6,-1.107317073,1.088645833,,,8,114.4,206.14,8,169.4,648.12,0,0,5214,14
5215,8,00:06:14,11243,1,1,18,smash,1,0,2,6,-1.043902439,0.868229167,,,8,201,274.21,8,207.8,595.72,0,0,5214,14
5215,9,00:33:18,59950,5,6,24,smash,0,0,2,5,-1.113414634,-1.03046875,,,8,137.4,728.27,8,189,297.46,0,0,5214,14
5215,10,00:43:49,78876,17,8,18,short service,0,1,2,7,0.526829268,0.636927083,,,8,164.2,318.79,8,219.1,677.83,0,0,5214,14
5215,11,00:43:25,78168,18,10,24,short service,0,1,2,7,-0.279268293,-0.245989583,,,8,181.9,626.82,8,125.1,296.86,0,0,5214,14
5215,12,00:14:14,25627,14,4,18,smash,1,0,1,8,0.935365854,1.03796875,,,8,185.1,240.52,8,148.9,624.91,0,0,5214,14
5215,13,00:15:37,28114,11,5,24,smash,1,0,2,8,-0.813414634,1.018177083,,,8,104.9,212.91,8,165.7,681.5,0,0,5214,14
5215,14,00:11:32,20765,9,5,18,defensive shot,0,1,2,7,0.804878049,0.1221875,touched the net,18,8,175.8,654.68,8,105.2,215.69,0,0,5214,14
5216,1,00:09:29,17083,3,0,24,push/rush,0,1,2,10,1.631707317,1.561927083,out,13,1,103.2,415.28,8,144.1,610.81,0,0,5215,33
5216,2,00:50:49,91494,18,18,19,push/rush,0,0,1,3,-0.874390244,-1.38703125,,,8,205.5,611.08,8,170.9,363.72,0,0,5215,33
5216,3,00:41:38,74957,10,1,24,smash,1,0,2,8,-0.452439024,-1.047395833,,,8,219.1,701.64,8,163.7,293.76,0,0,5215,33
5216,4,00:53:58,97148,20,21,19,lob,0,1,1,9,0.348780488,-1.430572917,,,8,117.9,609.61,8,175.7,357.99,0,0,5215,33
5216,5,00:38:15,68866,5,0,24,defensive shot,0,1,2,6,1.034146341,-0.715052083,,,8,156,648.62,8,189.4,308.47,0,0,5215,33
5216,6,00:46:36,83906,16,13,19,net shot,0,0,2,7,-0.865853659,-0.324427083,,,8,238.7,679.96,8,227.6,228.4,0,0,5215,33
5216,7,00:21:47,39216,16,10,24,smash,1,0,2,6,-0.881707317,0.992552083,,,8,111.8,231.84,8,158.8,691.2,0,0,5215,33
5216,8,00:30:27,54835,2,1,19,net shot,0,0,2,2,1.148780488,-0.364166667,,,8,216.1,611.26,8,159,336.82,0,0,5215,33
5216,9,00:19:13,34596,16,12,24,defensive shot,0,1,2,7,0.364634146,0.384739583,,,8,178.4,277.6,8,147.5,693.54,0,0,5215,33
5216,10,00:18:03,32496,14,5,19,defensive shot,0,1,2,7,0.856097561,0.232864583,,,8,160.1,277.27,9,115.1,764.41,0,0,5215,33
5216,11,00:23:25,42179,17,11,24,drop,0,0,2,7,0.907317073,0.612135417,,,9,228.6,203,8,175.3,666.72,0,0,5215,33
5216,12,00:51:08,92047,18,18,19,defensive shot,0,1,2,10,-1.659756098,-1.3765625,out,10,8,201.5,686.51,6,252,228.98,0,0,5215,33
5216,13,00:33:09,59684,5,6,24,lob,0,0,1,5,-0.959756098,-1.359583333,,,6,99.9,644.72,8,132.5,230.68,0,0,5215,33
5216,14,00:10:31,18932,3,4,19,net shot,0,0,2,7,-0.168292683,0.36890625,,,8,126.3,336.1,8,152.4,641.58,0,0,5215,33
5216,15,00:44:10,79515,19,11,24,defensive shot,0,1,1,6,1.037804878,-1.021666667,,,8,139.4,712.41,5,58.1,266.38,0,0,5215,33
5216,16,00:39:08,70448,10,8,19,lob,0,0,1,9,0.502439024,-1.37265625,,,5,254.2,595.61,7,187.2,366.98,0,0,5215,33
5216,17,00:17:15,31070,13,6,24,net shot,0,0,2,2,-0.884146341,0.32640625,,,7,123.9,381.11,8,180.7,638.18,0,0,5215,33
5216,18,00:49:03,88295,17,17,19,short service,0,1,2,7,-0.62804878,-0.168333333,,,8,187.2,644.05,8,132.4,314.81,0,0,5215,33
5216,19,00:44:10,79515,19,11,24,defensive shot,0,1,1,6,1.037804878,-1.021666667,,,8,139.4,712.41,5,58.1,266.38,0,0,5215,33
5216,20,00:39:08,70448,10,8,19,lob,0,0,1,9,0.502439024,-1.37265625,,,5,254.2,595.61,7,187.2,366.98,0,0,5215,33
5216,21,00:19:58,35958,16,13,24,net shot,0,0,2,1,0.951219512,0.215520833,,,7,235.3,404,8,188,623.96,0,0,5215,33
5216,22,00:43:14,77846,13,11,19,defensive shot,0,0,2,5,-1.35,-1.191197917,,,8,229.5,683.39,6,251.2,232.42,0,0,5215,33
5216,23,00:51:16,92295,21,6,24,smash,0,0,2,5,-0.881707317,-1.140729167,,,6,86.6,753.17,8,142.8,291.5,0,0,5215,33
5216,24,00:31:04,55928,2,2,19,defensive shot,0,1,2,9,0.904878049,-1.46265625,,,8,182.6,696.74,5,70.3,210.58,0,0,5215,33
5216,25,00:31:11,56154,20,19,24,clear,1,0,1,8,0.57804878,1.164166667,,,5,99.3,232.01,8,141.4,673.64,0,0,5215,33
5216,26,00:44:25,79974,14,12,19,net shot,0,1,2,7,0.923170732,-0.2240625,,,8,147.5,606.06,8,171.3,331.03,0,0,5215,33
5216,27,00:15:30,27926,13,8,24,short service,0,1,2,7,-0.093902439,0.512135417,,,8,185.2,330.75,8,128.3,677.72,0,0,5215,33
5216,28,00:39:22,70877,10,8,19,lob,0,1,1,6,1.075609756,-1.23828125,,,8,180.3,630.46,8,162.8,342.9,0,0,5215,33
5216,29,00:22:16,40096,17,10,24,lob,0,1,1,4,-0.973170732,1.550729167,,,8,158.8,359.7,8,182.1,629.59,0,0,5215,33
5216,30,00:49:15,88658,17,17,19,defensive shot,0,0,2,2,1.275609756,-0.392083333,,,8,209.3,729.24,8,150.6,318.32,0,0,5215,33
5216,31,00:31:16,56299,20,19,24,drop,0,0,2,1,0.993902439,0.397708333,,,8,175.2,298.65,8,164.5,633.23,0,0,5215,33
5216,32,00:35:27,63822,7,3,19,defensive shot,0,0,2,8,-0.213414634,-0.539375,,,8,233.7,704.43,8,216,241.89,0,0,5215,33
5216,33,00:36:45,66172,1,0,24,defensive shot,0,1,2,7,0.045121951,0.156354167,touched the net,19,8,196.9,706.57,8,197.1,344.97,0,0,5215,33
5217,1,00:23:35,42450,17,11,24,drop,1,0,2,1,1.053658537,0.620885417,,,3,82.5,199.4,8,162.4,656.93,0,0,5216,63
5217,2,00:32:35,58652,14,10,20,short service,0,1,2,7,0.462195122,0.460625,,,8,163.6,311.66,8,216.9,674.85,0,0,5216,63
5217,3,00:25:12,45384,18,13,24,lob,0,1,1,5,1.398780488,1.448854167,,,8,162.4,338.2,8,182.4,658.38,0,0,5216,63
5217,4,00:50:18,90566,5,1,20,short service,0,1,2,7,-0.497560976,-0.456822917,,,8,190.5,645.74,8,120.1,294.56,0,0,5216,63
5217,5,00:40:55,73670,15,9,24,drop,1,0,2,5,-0.895121951,-0.750260417,,,8,211.1,703,8,174.8,307.01,0,0,5216,63
5217,6,00:14:11,25548,14,4,20,short service,0,1,2,7,0.487804878,-0.433489583,,,8,171.3,629.17,8,224.7,274.7,0,0,5216,63
5217,7,00:27:47,50039,2,0,24,net shot,0,0,2,7,0.006097561,-0.521302083,,,8,119.8,654.65,8,143.4,222.75,0,0,5216,63
5217,8,00:17:06,30792,13,7,20,clear,0,0,1,4,1.208536585,-1.391041667,,,8,237.1,727.97,8,203.8,302.84,0,0,5216,63
5217,9,00:50:46,91392,20,6,24,lob,0,1,1,3,-1.104878049,-1.379427083,,,8,190.3,629.5,8,161.7,316.26,0,0,5216,63
5217,10,00:49:43,89514,4,1,20,defensive shot,0,1,2,8,0.707317073,-0.612135417,,,8,191.9,691.47,8,172.4,356.98,0,0,5216,63
5217,11,00:23:52,42967,17,11,24,clear,0,0,1,5,1.087804878,1.009427083,,,8,207.7,254.53,8,178.3,708.33,0,0,5216,63
5217,12,01:00:49,109497,14,7,20,smash,1,0,2,5,1.070731707,1.015729167,,,8,222.8,230.47,8,208.3,693.5,0,0,5216,63
5217,13,00:40:41,73253,10,0,24,drive,0,1,1,8,0.551219512,-0.776145833,,,8,191.6,627.76,8,219,320.45,0,0,5216,63
5217,14,00:41:32,74770,11,17,20,defensive shot,0,0,2,1,1.212195122,0.401041667,,,8,107.5,297.45,9,108.1,762.58,0,0,5216,63
5217,15,00:19:52,35764,15,8,24,drop,0,0,2,1,1.092682927,0.630208333,,,9,235.7,194.57,8,193.9,703.48,0,0,5216,63
5217,16,00:37:06,66783,7,13,20,push/rush,0,1,1,6,-1.191463415,1.267083333,,,8,191.9,363.27,8,189.7,673.58,0,0,5216,63
5217,17,00:22:04,39739,18,14,24,short service,0,1,2,7,-0.259756098,0.41734375,,,8,182.4,330.72,8,128.3,679.04,0,0,5216,63
5217,18,00:08:31,15339,4,2,20,smash,0,0,2,6,1.134146341,-0.912760417,,,8,173.9,746.93,8,167.1,280,0,0,5216,63
5217,19,00:12:39,22779,7,2,24,defensive shot,0,0,2,7,0.462195122,0.65203125,,,8,178,293.57,8,149.7,668.64,0,0,5216,63
5217,20,00:47:13,84991,2,0,20,net shot,0,0,2,7,-0.542682927,-0.10359375,,,8,243.8,646.68,8,211.3,243.94,0,0,5216,63
5217,21,00:31:24,56536,20,19,24,lob,0,1,1,6,-1.12195122,1.28640625,,,8,172,313.65,9,148,765.65,0,0,5216,63
5217,22,00:49:48,89666,4,1,20,smash,0,0,2,8,0.901219512,-0.96640625,,,9,246.2,778.45,8,170.9,305.24,0,0,5216,63
5217,23,00:34:10,61519,22,20,24,drop,0,0,2,7,0.930487805,0.506354167,,,8,204.9,290.7,8,223.6,680.88,0,0,5216,63
5217,24,00:48:35,87463,3,1,20,lob,0,0,1,8,0.801219512,-1.339375,,,8,188.6,636.12,8,181.7,308.62,0,0,5216,63
5217,25,00:27:42,49880,2,0,24,short service,0,1,2,7,0.487804878,-0.46234375,,,8,169.4,631.06,8,229.1,288.03,0,0,5216,63
5217,26,00:37:04,66741,7,13,20,smash,1,0,2,8,-0.106097561,0.838229167,,,8,206.5,212.55,8,195.1,666.37,0,0,5216,63
5217,27,00:27:14,49042,17,18,24,net shot,0,0,2,1,1.012195122,0.286510417,,,8,213.9,335.14,8,160,683.17,0,0,5216,63
5217,28,00:43:26,78207,12,20,20,clear,0,1,1,8,0.587804878,1.323489583,,,8,195.4,318.29,8,222.2,634.79,0,0,5216,63
5217,29,00:51:10,92127,21,6,24,short service,0,1,2,7,-0.219512195,-0.38984375,,,8,180.2,646.67,8,130.8,296.7,0,0,5216,63
5217,30,00:19:20,34819,16,8,20,net shot,0,0,2,1,-0.935365854,-0.44609375,,,8,228.1,659.56,8,225.6,267.79,0,0,5216,63
5217,31,00:22:04,39739,18,14,24,short service,0,1,2,7,-0.259756098,0.41734375,,,8,182.4,330.72,8,128.3,679.04,0,0,5216,63
5217,32,00:06:23,11511,1,1,20,lob,0,0,1,6,1.208536585,-1.350677083,,,8,241.7,647.53,8,140,218.83,0,0,5216,63
5217,33,00:27:14,49042,17,18,24,net shot,0,0,2,1,1.012195122,0.286510417,,,8,213.9,335.14,8,160,683.17,0,0,5216,63
5217,34,00:43:25,78177,12,20,20,short service,0,1,2,7,0.52195122,0.532864583,,,8,156.1,326.63,8,223.2,697.25,0,0,5216,63
5217,35,00:43:25,78168,18,10,24,short service,0,1,2,7,-0.279268293,-0.245989583,,,8,181.9,626.82,8,125.1,296.86,0,0,5216,63
5217,36,00:26:22,47472,6,6,20,lob,0,1,1,8,-0.773170732,1.247864583,,,8,210.8,357.83,8,204.6,694.17,0,0,5216,63
5217,37,00:29:50,53714,19,19,24,net shot,0,1,2,1,1.076829268,0.245104167,,,8,200.2,356.83,8,174.4,674.92,0,0,5216,63
5217,38,00:29:46,53588,1,2,20,net shot,0,0,2,2,-1.275609756,0.285416667,,,8,220.5,358.05,8,173,678.71,0,0,5216,63
5217,39,00:14:46,26603,12,7,24,smash,0,0,2,8,-0.66097561,1.02734375,,,8,245.6,207.41,8,216,669.11,0,0,5216,63
5217,40,00:32:40,58825,14,10,20,defensive shot,0,0,2,1,1.417073171,0.490260417,,,8,115.9,262.55,8,135.1,738.39,0,0,5216,63
5217,41,00:06:58,12566,2,0,24,defensive shot,0,1,2,1,0.974390244,0.62375,,,8,193.8,309.59,8,210.5,642.84,0,0,5216,63
5217,42,00:16:58,30563,13,7,20,clear,1,0,1,3,-1.015853659,-1.433385417,,,8,137.6,712.97,8,130.5,281.93,0,0,5216,63
5217,43,00:20:15,36479,15,9,24,short service,0,1,2,7,-0.348780488,0.483229167,,,8,183.8,328.24,8,126.7,670.53,0,0,5216,63
5217,44,00:19:16,34697,16,8,20,short service,0,1,2,8,0.281707317,-0.585364583,,,8,171.8,641.59,8,224.2,274.34,0,0,5216,63
5217,45,00:23:27,42231,17,11,24,net shot,0,0,2,7,-0.836585366,0.26484375,,,8,163,354.93,8,196.9,639.71,0,0,5216,63
5217,46,01:03:14,113820,14,11,20,defensive shot,0,0,2,7,-0.135365854,0.4709375,,,8,163.1,341.93,8,167.3,680.41,0,0,5216,63
5217,47,00:50:54,91640,20,6,24,net shot,0,0,2,7,-0.009756098,-0.273854167,,,8,123.5,626.78,8,164.9,311.27,0,0,5216,63
5217,48,00:46:58,84560,2,0,20,push/rush,0,1,2,5,-1.165853659,-1.10765625,,,8,126.4,648.4,8,173.9,249.84,0,0,5216,63
5217,49,00:39:50,71729,9,0,24,drive,0,1,1,8,0.607317073,-0.840989583,,,8,196.8,648.18,8,242.8,305.3,0,0,5216,63
5217,50,00:40:55,73650,20,17,20,defensive shot,0,1,1,5,1.252439024,1.096666667,,,8,219.3,287.54,8,228,598.11,0,0,5216,63
5217,51,00:27:42,49880,2,0,24,short service,0,1,2,7,0.487804878,-0.46234375,,,8,169.4,631.06,8,229.1,288.03,0,0,5216,63
5217,52,00:20:07,36227,17,9,20,clear,0,0,1,3,-1.145121951,-1.415885417,,,8,136.5,721.35,8,162.1,249.56,0,0,5216,63
5217,53,00:09:14,16620,2,0,24,drop,1,0,2,1,1.392682927,0.415625,,,8,105.1,218.38,8,162.4,713.16,0,0,5216,63
5217,54,00:14:35,26259,10,7,20,short service,0,1,2,7,0.354878049,-0.218958333,,,8,171.3,633.88,8,225.3,277.64,0,0,5216,63
5217,55,00:14:10,25527,9,3,24,drop,1,0,2,5,1.123170732,0.741927083,,,8,112.1,207.32,8,171.3,670.05,0,0,5216,63
5217,56,00:48:45,87764,3,1,20,net shot,0,0,2,2,1.437804878,-0.09953125,,,8,235,613.32,8,138.9,262.42,0,0,5216,63
5217,57,00:38:11,68747,5,0,24,net shot,0,1,2,1,-0.898780488,-0.257708333,,,8,194.7,638.03,8,160.2,338.23,0,0,5216,63
5217,58,00:24:21,43859,19,14,20,defensive shot,0,0,2,2,1.184146341,-0.455989583,,,8,236.2,661.56,8,205.6,270.62,0,0,5216,63
